Commit,DW_Smell,IDS_Smell,IS_Smell,LT_Smell,MIM_Smell
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.7,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.71,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.72,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
0.73,0.0,0.0,0.0,0.0,7.5
